energy_code,climate_zone,surface_type,assembly_type,construction_name,is_duplicate
ASHRAE_90_1_2007,8,Interior_Walls,"",Typical Interior Wall,true
ASHRAE_90_1_2007,8,Floors,"",Typical Interior Floor,true
ASHRAE_90_1_2010,1,Roof,Attic_and_Other,Typical Attic & Other Roof CZ1 - R-29 || R-5,true
ASHRAE_90_1_2010,1,Roof,Attic_and_Other,Attic & Other Roof CZ1 - R-39 || R-7,true
ASHRAE_90_1_2010,1,Roof,Attic_and_Other,Attic & Other Roof CZ1 - R-44 || R-8,true
ASHRAE_90_1_2010,1,Roof,Attic_and_Other,Attic & Other Roof CZ1 - R-49 || R-9,true
ASHRAE_90_1_2010,1,Roof,Attic_and_Other,Attic & Other Roof CZ1 - R-54 || R-10,true
ASHRAE_90_1_2010,1,Roof,IEAD,Typical IEAD Roof CZ1 - R-16 || R-3,true
ASHRAE_90_1_2010,1,Roof,IEAD,IEAD Roof CZ1 - R-26 || R-5,true
ASHRAE_90_1_2010,1,Roof,IEAD,IEAD Roof CZ1 - R-31 || R-5,true
ASHRAE_90_1_2010,1,Roof,IEAD,IEAD Roof CZ1 - R-36 || R-6,true
ASHRAE_90_1_2010,1,Roof,IEAD,IEAD Roof CZ1 - R-41 || R-7,true
ASHRAE_90_1_2010,1,Roof,Metal_Building,Typical Metal Roof CZ1 - R-15 || R-3,true
ASHRAE_90_1_2010,1,Roof,Metal_Building,Metal Roof CZ1 - R-25 || R-4,true
ASHRAE_90_1_2010,1,Roof,Metal_Building,Metal Roof CZ1 - R-30 || R-5,true
ASHRAE_90_1_2010,1,Roof,Metal_Building,Metal Roof CZ1 - R-35 || R-6,true
ASHRAE_90_1_2010,1,Roof,Metal_Building,Metal Roof CZ1 - R-40 || R-7,true
ASHRAE_90_1_2010,1,Exterior_Walls,Mass,Typical Mass Wall CZ1 - R-2 || R-0,true
ASHRAE_90_1_2010,1,Exterior_Walls,Mass,Mass Wall CZ1 - R-7 || R-1,true
ASHRAE_90_1_2010,1,Exterior_Walls,Mass,Mass Wall CZ1 - R-12 || R-2,true
ASHRAE_90_1_2010,1,Exterior_Walls,Mass,Mass Wall CZ1 - R-17 || R-3,true
ASHRAE_90_1_2010,1,Exterior_Walls,Mass,Mass Wall CZ1 - R-22 || R-4,true
ASHRAE_90_1_2010,1,Exterior_Walls,Metal_Building,Typical Metal Wall CZ1 - R-11 || R-2,false
ASHRAE_90_1_2010,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 - R-16 || R-3,false
ASHRAE_90_1_2010,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 - R-21 || R-4,false
ASHRAE_90_1_2010,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 - R-26 || R-5,false
ASHRAE_90_1_2010,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 - R-31 || R-5,false
ASHRAE_90_1_2010,1,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ1 - R-8 || R-1,true
ASHRAE_90_1_2010,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 - R-13 || R-2,true
ASHRAE_90_1_2010,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 - R-18 || R-3,true
ASHRAE_90_1_2010,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 - R-23 || R-4,true
ASHRAE_90_1_2010,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 - R-28 || R-5,true
ASHRAE_90_1_2010,1,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ1 - R-11 || R-2,true
ASHRAE_90_1_2010,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 - R-16 || R-3,true
ASHRAE_90_1_2010,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 - R-21 || R-4,true
ASHRAE_90_1_2010,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 - R-26 || R-5,true
ASHRAE_90_1_2010,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 - R-31 || R-5,true
ASHRAE_90_1_2010,1,Foundation,"",Typical Insulated Slab CZ1 - R-3 || R-1,true
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ1 - U-1.2 SHGC-0.25 VT-0.28 || U-5.68 SHGC-0.25 VT-0.28,true
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 - U-0.96 SHGC-0.23 VT-0.25 || U-5.68 SHGC-0.23 VT-0.25,true
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 - U-0.84 SHGC-0.2 VT-0.22 || U-5.68 SHGC-0.2 VT-0.22,true
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 - U-0.72 SHGC-0.18 VT-0.19 || U-5.68 SHGC-0.18 VT-0.19,true
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 - U-0.6 SHGC-0.15 VT-0.17 || U-2.84 SHGC-0.15 VT-0.17,true
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing_CurtainWall,Typical Mtl Framed CW CZ1 - U-1.2 SHGC-0.25 VT-0.28 || U-5.68 SHGC-0.25 VT-0.28,true
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ1 - U-0.96 SHGC-0.23 VT-0.25 || U-5.68 SHGC-0.23 VT-0.25,true
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ1 - U-0.84 SHGC-0.2 VT-0.22 || U-5.68 SHGC-0.2 VT-0.22,true
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ1 - U-0.72 SHGC-0.18 VT-0.19 || U-5.68 SHGC-0.18 VT-0.19,true
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ1 - U-0.6 SHGC-0.15 VT-0.17 || U-2.84 SHGC-0.15 VT-0.17,true
ASHRAE_90_1_2010,1,Exterior_Window,Non-Metal_Framing,Typical Non Mtl Framed CZ1 - U-1.2 SHGC-0.25 VT-0.28 || U-5.68 SHGC-0.25 VT-0.28,true
ASHRAE_90_1_2010,1,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ1 - U-0.96 SHGC-0.23 VT-0.25 || U-5.68 SHGC-0.23 VT-0.25,true
ASHRAE_90_1_2010,1,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ1 - U-0.84 SHGC-0.2 VT-0.22 || U-5.68 SHGC-0.2 VT-0.22,true
ASHRAE_90_1_2010,1,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ1 - U-0.72 SHGC-0.18 VT-0.19 || U-5.68 SHGC-0.18 VT-0.19,true
ASHRAE_90_1_2010,1,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ1 - U-0.6 SHGC-0.15 VT-0.17 || U-2.84 SHGC-0.15 VT-0.17,true
ASHRAE_90_1_2010,1,Interior_Walls,"",Typical Interior Wall,true
ASHRAE_90_1_2010,1,Floors,"",Typical Interior Floor,true
ASHRAE_90_1_2010,2,Roof,Attic_and_Other,Typical Attic & Other Roof CZ2 - R-37 || R-7,true
ASHRAE_90_1_2010,2,Roof,Attic_and_Other,Attic & Other Roof CZ2 - R-47 || R-8,true
ASHRAE_90_1_2010,2,Roof,Attic_and_Other,Attic & Other Roof CZ2 - R-52 || R-9,true
ASHRAE_90_1_2010,2,Roof,Attic_and_Other,Attic & Other Roof CZ2 - R-57 || R-10,true
ASHRAE_90_1_2010,2,Roof,Attic_and_Other,Attic & Other Roof CZ2 - R-62 || R-11,true
ASHRAE_90_1_2010,2,Roof,IEAD,Typical IEAD Roof CZ2 - R-21 || R-4,true
ASHRAE_90_1_2010,2,Roof,IEAD,IEAD Roof CZ2 - R-31 || R-5,true
ASHRAE_90_1_2010,2,Roof,IEAD,IEAD Roof CZ2 - R-36 || R-6,true
ASHRAE_90_1_2010,2,Roof,IEAD,IEAD Roof CZ2 - R-41 || R-7,true
ASHRAE_90_1_2010,2,Roof,IEAD,IEAD Roof CZ2 - R-46 || R-8,true
ASHRAE_90_1_2010,2,Roof,Metal_Building,Typical Metal Roof CZ2 - R-18 || R-3,false
ASHRAE_90_1_2010,2,Roof,Metal_Building,Metal Roof CZ2 - R-28 || R-5,false
ASHRAE_90_1_2010,2,Roof,Metal_Building,Metal Roof CZ2 - R-33 || R-6,false
ASHRAE_90_1_2010,2,Roof,Metal_Building,Metal Roof CZ2 - R-38 || R-7,false
ASHRAE_90_1_2010,2,Roof,Metal_Building,Metal Roof CZ2 - R-43 || R-8,false
ASHRAE_90_1_2010,2,Exterior_Walls,Mass,Typical Mass Wall CZ2 - R-7 || R-1,true
ASHRAE_90_1_2010,2,Exterior_Walls,Mass,Mass Wall CZ2 - R-12 || R-2,true
ASHRAE_90_1_2010,2,Exterior_Walls,Mass,Mass Wall CZ2 - R-17 || R-3,true
ASHRAE_90_1_2010,2,Exterior_Walls,Mass,Mass Wall CZ2 - R-22 || R-4,true
ASHRAE_90_1_2010,2,Exterior_Walls,Mass,Mass Wall CZ2 - R-27 || R-5,true
ASHRAE_90_1_2010,2,Exterior_Walls,Metal_Building,Typical Metal Wall CZ2 - R-11 || R-2,false
ASHRAE_90_1_2010,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 - R-16 || R-3,false
ASHRAE_90_1_2010,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 - R-21 || R-4,false
ASHRAE_90_1_2010,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 - R-26 || R-5,false
ASHRAE_90_1_2010,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 - R-31 || R-5,false
ASHRAE_90_1_2010,2,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ2 - R-8 || R-1,true
ASHRAE_90_1_2010,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 - R-13 || R-2,true
ASHRAE_90_1_2010,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 - R-18 || R-3,true
ASHRAE_90_1_2010,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 - R-23 || R-4,true
ASHRAE_90_1_2010,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 - R-28 || R-5,true
ASHRAE_90_1_2010,2,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ2 - R-11 || R-2,true
ASHRAE_90_1_2010,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 - R-16 || R-3,true
ASHRAE_90_1_2010,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 - R-21 || R-4,true
ASHRAE_90_1_2010,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 - R-26 || R-5,true
ASHRAE_90_1_2010,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 - R-31 || R-5,true
ASHRAE_90_1_2010,2,Foundation,"",Typical Insulated Slab CZ2 - R-3 || R-1,true
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ2 - U-0.75 SHGC-0.25 VT-0.28 || U-5.68 SHGC-0.25 VT-0.28,true
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 - U-0.6 SHGC-0.23 VT-0.25 || U-2.84 SHGC-0.23 VT-0.25,true
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 - U-0.52 SHGC-0.2 VT-0.22 || U-2.84 SHGC-0.2 VT-0.22,true
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 - U-0.45 SHGC-0.18 VT-0.19 || U-2.84 SHGC-0.18 VT-0.19,true
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 - U-0.38 SHGC-0.15 VT-0.17 || U-1.89 SHGC-0.15 VT-0.17,true
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing_CurtainWall,Typical Mtl Framed CW CZ2 - U-0.7 SHGC-0.25 VT-0.28 || U-5.68 SHGC-0.25 VT-0.28,true
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ2 - U-0.56 SHGC-0.23 VT-0.25 || U-2.84 SHGC-0.23 VT-0.25,true
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ2 - U-0.49 SHGC-0.2 VT-0.22 || U-2.84 SHGC-0.2 VT-0.22,true
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ2 - U-0.42 SHGC-0.18 VT-0.19 || U-2.84 SHGC-0.18 VT-0.19,true
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ2 - U-0.35 SHGC-0.15 VT-0.17 || U-1.89 SHGC-0.15 VT-0.17,true
ASHRAE_90_1_2010,2,Exterior_Window,Non-Metal_Framing,Typical Non Mtl Framed CZ2 - U-0.75 SHGC-0.25 VT-0.28 || U-5.68 SHGC-0.25 VT-0.28,true
ASHRAE_90_1_2010,2,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ2 - U-0.6 SHGC-0.23 VT-0.25 || U-2.84 SHGC-0.23 VT-0.25,true
ASHRAE_90_1_2010,2,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ2 - U-0.52 SHGC-0.2 VT-0.22 || U-2.84 SHGC-0.2 VT-0.22,true
ASHRAE_90_1_2010,2,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ2 - U-0.45 SHGC-0.18 VT-0.19 || U-2.84 SHGC-0.18 VT-0.19,true
ASHRAE_90_1_2010,2,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ2 - U-0.38 SHGC-0.15 VT-0.17 || U-1.89 SHGC-0.15 VT-0.17,true
ASHRAE_90_1_2010,2,Interior_Walls,"",Typical Interior Wall,true
ASHRAE_90_1_2010,2,Floors,"",Typical Interior Floor,true
ASHRAE_90_1_2010,3,Roof,Attic_and_Other,Typical Attic & Other Roof CZ3 - R-37 || R-7,true
ASHRAE_90_1_2010,3,Roof,Attic_and_Other,Attic & Other Roof CZ3 - R-47 || R-8,true
ASHRAE_90_1_2010,3,Roof,Attic_and_Other,Attic & Other Roof CZ3 - R-52 || R-9,true
ASHRAE_90_1_2010,3,Roof,Attic_and_Other,Attic & Other Roof CZ3 - R-57 || R-10,true
ASHRAE_90_1_2010,3,Roof,Attic_and_Other,Attic & Other Roof CZ3 - R-62 || R-11,true
ASHRAE_90_1_2010,3,Roof,IEAD,Typical IEAD Roof CZ3 - R-21 || R-4,true
ASHRAE_90_1_2010,3,Roof,IEAD,IEAD Roof CZ3 - R-31 || R-5,true
ASHRAE_90_1_2010,3,Roof,IEAD,IEAD Roof CZ3 - R-36 || R-6,true
ASHRAE_90_1_2010,3,Roof,IEAD,IEAD Roof CZ3 - R-41 || R-7,true
ASHRAE_90_1_2010,3,Roof,IEAD,IEAD Roof CZ3 - R-46 || R-8,true
ASHRAE_90_1_2010,3,Roof,Metal_Building,Typical Metal Roof CZ3 - R-18 || R-3,false
ASHRAE_90_1_2010,3,Roof,Metal_Building,Metal Roof CZ3 - R-28 || R-5,false
ASHRAE_90_1_2010,3,Roof,Metal_Building,Metal Roof CZ3 - R-33 || R-6,false
ASHRAE_90_1_2010,3,Roof,Metal_Building,Metal Roof CZ3 - R-38 || R-7,false
ASHRAE_90_1_2010,3,Roof,Metal_Building,Metal Roof CZ3 - R-43 || R-8,false
ASHRAE_90_1_2010,3,Exterior_Walls,Mass,Typical Mass Wall CZ3 - R-8 || R-1,true
ASHRAE_90_1_2010,3,Exterior_Walls,Mass,Mass Wall CZ3 - R-13 || R-2,true
ASHRAE_90_1_2010,3,Exterior_Walls,Mass,Mass Wall CZ3 - R-18 || R-3,true
ASHRAE_90_1_2010,3,Exterior_Walls,Mass,Mass Wall CZ3 - R-23 || R-4,true
ASHRAE_90_1_2010,3,Exterior_Walls,Mass,Mass Wall CZ3 - R-28 || R-5,true
ASHRAE_90_1_2010,3,Exterior_Walls,Metal_Building,Typical Metal Wall CZ3 - R-12 || R-2,false
ASHRAE_90_1_2010,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 - R-17 || R-3,false
ASHRAE_90_1_2010,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 - R-22 || R-4,false
ASHRAE_90_1_2010,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 - R-27 || R-5,false
ASHRAE_90_1_2010,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 - R-32 || R-6,false
ASHRAE_90_1_2010,3,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ3 - R-12 || R-2,true
ASHRAE_90_1_2010,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 - R-17 || R-3,true
ASHRAE_90_1_2010,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 - R-22 || R-4,true
ASHRAE_90_1_2010,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 - R-27 || R-5,true
ASHRAE_90_1_2010,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 - R-32 || R-6,true
ASHRAE_90_1_2010,3,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ3 - R-11 || R-2,true
ASHRAE_90_1_2010,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 - R-16 || R-3,true
ASHRAE_90_1_2010,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 - R-21 || R-4,true
ASHRAE_90_1_2010,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 - R-26 || R-5,true
ASHRAE_90_1_2010,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 - R-31 || R-5,true
ASHRAE_90_1_2010,3,Foundation,"",Typical Insulated Slab CZ3 - R-3 || R-1,true
ASHRAE_90_1_2010,3,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ3 - U-0.65 SHGC-0.25 VT-0.28 || U-2.84 SHGC-0.25 VT-0.28,true
ASHRAE_90_1_2010,3,Exterior_Window,Metal_Framing,Mtl Framed CZ3 - U-0.52 SHGC-0.23 VT-0.25 || U-2.84 SHGC-0.23 VT-0.25,true
ASHRAE_90_1_2010,3,Exterior_Window,Metal_Framing,Mtl Framed CZ3 - U-0.45 SHGC-0.2 VT-0.22 || U-2.84 SHGC-0.2 VT-0.22,true
ASHRAE_90_1_2010,3,Exterior_Window,Metal_Framing,Mtl Framed CZ3 - U-0.39 SHGC-0.18 VT-0.19 || U-1.89 SHGC-0.18 VT-0.19,true
ASHRAE_90_1_2010,3,Exterior_Window,Metal_Framing,Mtl Framed CZ3 - U-0.33 SHGC-0.15 VT-0.17 || U-1.89 SHGC-0.15 VT-0.17,true
ASHRAE_90_1_2010,3,Exterior_Window,Metal_Framing_CurtainWall,Typical Mtl Framed CW CZ3 - U-0.6 SHGC-0.25 VT-0.28 || U-2.84 SHGC-0.25 VT-0.28,true
ASHRAE_90_1_2010,3,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ3 - U-0.48 SHGC-0.23 VT-0.25 || U-2.84 SHGC-0.23 VT-0.25,true
ASHRAE_90_1_2010,3,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ3 - U-0.42 SHGC-0.2 VT-0.22 || U-2.84 SHGC-0.2 VT-0.22,true
ASHRAE_90_1_2010,3,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ3 - U-0.36 SHGC-0.18 VT-0.19 || U-1.89 SHGC-0.18 VT-0.19,true
ASHRAE_90_1_2010,3,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ3 - U-0.3 SHGC-0.15 VT-0.17 || U-1.89 SHGC-0.15 VT-0.17,true
ASHRAE_90_1_2010,3,Exterior_Window,Non-Metal_Framing,Typical Non Mtl Framed CZ3 - U-0.65 SHGC-0.25 VT-0.28 || U-2.84 SHGC-0.25 VT-0.28,true
ASHRAE_90_1_2010,3,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ3 - U-0.52 SHGC-0.23 VT-0.25 || U-2.84 SHGC-0.23 VT-0.25,true
ASHRAE_90_1_2010,3,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ3 - U-0.45 SHGC-0.2 VT-0.22 || U-2.84 SHGC-0.2 VT-0.22,true
ASHRAE_90_1_2010,3,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ3 - U-0.39 SHGC-0.18 VT-0.19 || U-1.89 SHGC-0.18 VT-0.19,true
ASHRAE_90_1_2010,3,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ3 - U-0.33 SHGC-0.15 VT-0.17 || U-1.89 SHGC-0.15 VT-0.17,true
ASHRAE_90_1_2010,3,Interior_Walls,"",Typical Interior Wall,true
ASHRAE_90_1_2010,3,Floors,"",Typical Interior Floor,true
ASHRAE_90_1_2010,4,Roof,Attic_and_Other,Typical Attic & Other Roof CZ4 - R-37 || R-7,true
ASHRAE_90_1_2010,4,Roof,Attic_and_Other,Attic & Other Roof CZ4 - R-47 || R-8,true
ASHRAE_90_1_2010,4,Roof,Attic_and_Other,Attic & Other Roof CZ4 - R-52 || R-9,true
ASHRAE_90_1_2010,4,Roof,Attic_and_Other,Attic & Other Roof CZ4 - R-57 || R-10,true
ASHRAE_90_1_2010,4,Roof,Attic_and_Other,Attic & Other Roof CZ4 - R-62 || R-11,true
ASHRAE_90_1_2010,4,Roof,IEAD,Typical IEAD Roof CZ4 - R-21 || R-4,true
ASHRAE_90_1_2010,4,Roof,IEAD,IEAD Roof CZ4 - R-31 || R-5,true
ASHRAE_90_1_2010,4,Roof,IEAD,IEAD Roof CZ4 - R-36 || R-6,true
ASHRAE_90_1_2010,4,Roof,IEAD,IEAD Roof CZ4 - R-41 || R-7,true
ASHRAE_90_1_2010,4,Roof,IEAD,IEAD Roof CZ4 - R-46 || R-8,true
ASHRAE_90_1_2010,4,Roof,Metal_Building,Typical Metal Roof CZ4 - R-18 || R-3,false
ASHRAE_90_1_2010,4,Roof,Metal_Building,Metal Roof CZ4 - R-28 || R-5,false
ASHRAE_90_1_2010,4,Roof,Metal_Building,Metal Roof CZ4 - R-33 || R-6,false
ASHRAE_90_1_2010,4,Roof,Metal_Building,Metal Roof CZ4 - R-38 || R-7,false
ASHRAE_90_1_2010,4,Roof,Metal_Building,Metal Roof CZ4 - R-43 || R-8,false
ASHRAE_90_1_2010,4,Exterior_Walls,Mass,Typical Mass Wall CZ4 - R-10 || R-2,true
ASHRAE_90_1_2010,4,Exterior_Walls,Mass,Mass Wall CZ4 - R-15 || R-3,true
ASHRAE_90_1_2010,4,Exterior_Walls,Mass,Mass Wall CZ4 - R-20 || R-4,true
ASHRAE_90_1_2010,4,Exterior_Walls,Mass,Mass Wall CZ4 - R-25 || R-4,true
ASHRAE_90_1_2010,4,Exterior_Walls,Mass,Mass Wall CZ4 - R-30 || R-5,true
ASHRAE_90_1_2010,4,Exterior_Walls,Metal_Building,Typical Metal Wall CZ4 - R-12 || R-2,false
ASHRAE_90_1_2010,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 - R-17 || R-3,false
ASHRAE_90_1_2010,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 - R-22 || R-4,false
ASHRAE_90_1_2010,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 - R-27 || R-5,false
ASHRAE_90_1_2010,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 - R-32 || R-6,false
ASHRAE_90_1_2010,4,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ4 - R-16 || R-3,true
ASHRAE_90_1_2010,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 - R-21 || R-4,true
ASHRAE_90_1_2010,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 - R-26 || R-5,true
ASHRAE_90_1_2010,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 - R-31 || R-5,true
ASHRAE_90_1_2010,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 - R-36 || R-6,true
ASHRAE_90_1_2010,4,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ4 - R-11 || R-2,true
ASHRAE_90_1_2010,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 - R-16 || R-3,true
ASHRAE_90_1_2010,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 - R-21 || R-4,true
ASHRAE_90_1_2010,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 - R-26 || R-5,true
ASHRAE_90_1_2010,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 - R-31 || R-5,true
ASHRAE_90_1_2010,4,Foundation,"",Typical Insulated Slab CZ4 - R-3 || R-1,true
ASHRAE_90_1_2010,4,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ4 - U-0.55 SHGC-0.4 VT-0.44 || U-2.84 SHGC-0.4 VT-0.44,true
ASHRAE_90_1_2010,4,Exterior_Window,Metal_Framing,Mtl Framed CZ4 - U-0.44 SHGC-0.36 VT-0.4 || U-2.84 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,4,Exterior_Window,Metal_Framing,Mtl Framed CZ4 - U-0.39 SHGC-0.32 VT-0.35 || U-1.89 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,4,Exterior_Window,Metal_Framing,Mtl Framed CZ4 - U-0.33 SHGC-0.28 VT-0.31 || U-1.89 SHGC-0.28 VT-0.31,true
ASHRAE_90_1_2010,4,Exterior_Window,Metal_Framing,Mtl Framed CZ4 - U-0.28 SHGC-0.24 VT-0.26 || U-1.42 SHGC-0.24 VT-0.26,true
ASHRAE_90_1_2010,4,Exterior_Window,Metal_Framing_CurtainWall,Typical Mtl Framed CW CZ4 - U-0.5 SHGC-0.4 VT-0.44 || U-2.84 SHGC-0.4 VT-0.44,true
ASHRAE_90_1_2010,4,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ4 - U-0.4 SHGC-0.36 VT-0.4 || U-1.89 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,4,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ4 - U-0.35 SHGC-0.32 VT-0.35 || U-1.89 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,4,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ4 - U-0.3 SHGC-0.28 VT-0.31 || U-1.89 SHGC-0.28 VT-0.31,true
ASHRAE_90_1_2010,4,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ4 - U-0.25 SHGC-0.24 VT-0.26 || U-1.42 SHGC-0.24 VT-0.26,true
ASHRAE_90_1_2010,4,Exterior_Window,Non-Metal_Framing,Typical Non Mtl Framed CZ4 - U-0.4 SHGC-0.4 VT-0.44 || U-1.89 SHGC-0.4 VT-0.44,true
ASHRAE_90_1_2010,4,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ4 - U-0.32 SHGC-0.36 VT-0.4 || U-1.89 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,4,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ4 - U-0.28 SHGC-0.32 VT-0.35 || U-1.42 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,4,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ4 - U-0.24 SHGC-0.28 VT-0.31 || U-1.42 SHGC-0.28 VT-0.31,true
